,Salary,Tenure_Months,churned,Total_Flights,Avg_Flights_Month,Max_Flights_Month,Total_Distance,Avg_Distance_Month,Total_Points_Acc,Total_Points_Red,Total_Dollar_Red,Redemption_Rate,Months_Since_Last_Flight,Zero_Activity_Months,Flights_Fall,Flights_Spring,Flights_Summer,Flights_Winter,CLV_log,Flight_consistency_score,Season_Concentration,Onehot__Gender_Male,Onehot__Marital Status_Married,Onehot__Marital Status_Single,Onehot__Enrollment Type_Standard,Onehot__Region_North,Onehot__Region_West,loyalty_card_encoded,Education_encoded,churn_probability,churn_predicted,cluster_labels
8626,78100.0,9,0,28,2.5454545454545454,15,39155,3559.5454545454545,58732.5,0,0,0.0,0.0,7.0,4,9,0,15,7.982457315602704,3.5,0.5357142857142857,1.0,1.0,0.0,0.0,0.0,0.0,1,2,0.22846389,0,1
8627,55271.0,17,0,35,1.4583333333333333,6,61301,2554.2083333333335,61301.0,1135,204,0.018515195510676825,1.0,12.0,13,2,15,5,9.189087113022484,2.6923076923076925,0.42857142857142855,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.037297066,0,1
8628,64811.0,60,0,53,2.2083333333333335,6,88132,3672.1666666666665,88132.0,922,166,0.01046158035673762,0.0,7.0,9,8,20,16,9.190156031836924,6.625,0.37735849056603776,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0.023093088,0,1
8629,0.0,75,0,44,1.8333333333333333,5,79807,3325.2916666666665,79807.0,1191,215,0.014923502950868972,1.0,8.0,10,16,15,3,9.190371310830658,4.888888888888889,0.36363636363636365,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0.014820958,0,1
8630,0.0,51,0,48,2.0,6,67491,2812.125,67491.0,1392,251,0.020624972218518025,4.0,8.0,9,10,18,11,9.190371310830658,5.333333333333333,0.375,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0.42926186,0,1
8631,93688.0,77,0,48,2.0,6,78776,3282.3333333333335,78776.0,1386,250,0.017594191124200263,1.0,8.0,9,16,16,7,9.19049984396178,5.333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,1.0,1,2,0.014236384,0,1
8632,66443.0,58,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,9.190834360685127,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,2,0.9961802,1,0
8633,0.0,31,0,36,1.5,5,52542,2189.25,52542.0,0,0,0.0,0.0,10.0,6,7,10,13,9.190874128096757,3.272727272727273,0.3611111111111111,1.0,0.0,1.0,1.0,0.0,1.0,1,1,0.019862896,0,1
8634,0.0,18,0,24,1.0,5,42632,1776.3333333333333,42632.0,418,75,0.009804841433664852,0.0,15.0,7,4,6,7,9.190874128096757,1.5,0.2916666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0.029453423,0,1
8635,0.0,31,0,48,2.0,5,82226,3426.0833333333335,82226.0,1821,328,0.022146279765524288,0.0,7.0,14,4,18,12,9.191038279391602,6.0,0.375,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0.019476695,0,1
8636,59169.0,5,0,14,0.5833333333333334,5,23701,987.5416666666666,23701.0,0,0,0.0,0.0,20.0,5,0,4,5,9.191924842215258,0.6666666666666666,0.35714285714285715,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.021345222,0,0
8637,59169.0,57,0,45,1.875,7,67532,2813.8333333333335,67532.0,571,103,0.008455250844044304,0.0,6.0,9,5,17,14,9.191924842215258,6.428571428571429,0.37777777777777777,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.024270885,0,1
8638,59169.0,11,0,17,0.7083333333333334,4,22647,943.625,22647.0,0,0,0.0,0.0,16.0,6,6,4,1,9.191924842215258,1.0,0.35294117647058826,0.0,1.0,0.0,1.0,0.0,1.0,1,2,0.03705172,0,0
8639,59169.0,80,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,9.191924842215258,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,2,0.9910787,1,0
8640,59169.0,29,0,47,1.9583333333333333,6,71845,2993.5416666666665,71845.0,0,0,0.0,0.0,9.0,8,8,19,12,9.191924842215258,4.7,0.40425531914893614,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.026728578,0,1
8641,59169.0,57,0,41,1.7083333333333333,5,61242,2551.75,61242.0,0,0,0.0,0.0,11.0,9,11,10,11,9.191924842215258,3.4166666666666665,0.2682926829268293,0.0,1.0,0.0,1.0,0.0,1.0,1,2,0.028916677,0,1
8642,101123.0,50,0,37,1.5416666666666667,6,47935,1997.2916666666667,47935.0,950,171,0.019818504224470637,3.0,11.0,5,6,20,6,9.1943207401211,3.0833333333333335,0.5405405405405406,1.0,1.0,0.0,1.0,0.0,1.0,1,2,0.22939572,0,1
8643,104829.0,69,0,33,1.375,4,46919,1954.9583333333333,46919.0,733,132,0.015622668854834928,2.0,9.0,8,11,8,6,9.196697732935025,3.3,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.077299714,0,1
8644,104829.0,0,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,9.196697732935025,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,2,0.99575233,1,0
8645,0.0,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,9.197214604757255,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0.99575233,1,0
8646,81484.0,70,0,40,1.6666666666666667,5,60668,2527.8333333333335,60668.0,0,0,0.0,0.0,9.0,16,12,8,4,9.198095711159743,4.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,1,2,0.017377261,0,1
8647,70256.0,16,0,35,1.4583333333333333,6,53328,2222.0,53328.0,0,0,0.0,0.0,11.0,14,3,7,11,9.199401762936963,2.9166666666666665,0.4,1.0,1.0,0.0,1.0,0.0,1.0,1,2,0.019462762,0,1
8648,0.0,7,0,13,0.5416666666666666,6,14911,621.2916666666666,14911.0,1940,349,0.13010529139561397,1.0,21.0,3,0,10,0,9.200632401751305,0.5909090909090909,0.7692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0.05316996,0,0
8649,54301.0,76,0,37,1.5416666666666667,4,53139,2214.125,53139.0,468,84,0.008807090837238187,0.0,9.0,12,7,8,10,9.201995651440619,3.7,0.32432432432432434,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0.008163924,0,1
8650,59410.0,16,1,19,0.7916666666666666,4,34588,1441.1666666666667,34588.0,0,0,0.0,8.0,18.0,7,7,0,5,9.202277957886139,1.0,0.3684210526315789,1.0,0.0,0.0,1.0,0.0,0.0,1,2,0.96057737,1,0
8651,59410.0,6,0,15,0.625,4,19290,803.75,19290.0,712,128,0.036910316226023844,0.0,19.0,5,0,6,4,9.202277957886139,0.75,0.4,1.0,0.0,0.0,1.0,0.0,0.0,1,2,0.02208112,0,0
8652,74863.0,22,0,35,1.4583333333333333,5,52027,2167.7916666666665,52027.0,537,97,0.010321563803409768,0.0,11.0,0,14,13,8,9.203202961151314,2.9166666666666665,0.4,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.028585508,0,1
8653,74863.0,76,0,48,2.0,6,70712,2946.3333333333335,70712.0,1733,312,0.024507862880416335,0.0,8.0,11,9,18,10,9.203202961151314,5.333333333333333,0.375,1.0,1.0,0.0,1.0,0.0,1.0,1,2,0.0087129,0,1
8654,87099.0,29,0,51,2.125,5,69495,2895.625,69495.0,1185,214,0.01705158644506799,2.0,9.0,14,22,14,1,9.203302665312032,5.1,0.43137254901960786,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.12622684,0,1
8655,73162.0,60,0,42,1.75,5,55962,2331.75,55962.0,829,149,0.014813623530252671,0.0,7.0,10,5,17,10,9.203906720351757,5.25,0.40476190476190477,1.0,1.0,0.0,1.0,0.0,1.0,1,2,0.019527413,0,1
8656,57394.0,55,0,53,2.2083333333333335,6,67153,2798.0416666666665,67153.0,1134,204,0.016886810715828034,0.0,6.0,13,8,19,13,9.203936913527698,7.571428571428571,0.3584905660377358,0.0,1.0,0.0,1.0,0.0,1.0,1,2,0.020792287,0,1
8657,73510.0,45,0,46,1.9166666666666667,5,65290,2720.4166666666665,65290.0,533,96,0.008163577883289938,2.0,8.0,7,15,14,10,9.20560015487794,5.111111111111111,0.32608695652173914,0.0,0.0,1.0,1.0,0.0,1.0,1,2,0.0970757,0,1
8658,73510.0,16,0,23,0.9583333333333334,5,36590,1524.5833333333333,36590.0,598,108,0.016343263186663022,0.0,14.0,11,1,2,9,9.20560015487794,1.5333333333333334,0.4782608695652174,1.0,0.0,1.0,1.0,0.0,0.0,1,2,0.025521887,0,1
8659,0.0,43,0,34,1.4166666666666667,5,49193,2049.7083333333335,49193.0,1597,287,0.03246396845079585,1.0,12.0,3,16,9,6,9.20597987882922,2.6153846153846154,0.47058823529411764,1.0,0.0,1.0,1.0,0.0,1.0,1,1,0.052705627,0,1
8660,73970.0,27,0,38,1.5833333333333333,5,52964,2206.8333333333335,52964.0,622,112,0.011743825995015483,0.0,9.0,5,9,14,10,9.207538450257161,3.8,0.3684210526315789,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.01984233,0,1
8661,73970.0,43,0,48,2.0,5,72679,3028.2916666666665,72679.0,1401,252,0.019276544806615392,0.0,8.0,10,12,18,8,9.207538450257161,5.333333333333333,0.375,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.019923244,0,1
8662,0.0,55,0,41,1.7083333333333333,4,63351,2639.625,63351.0,1174,211,0.0185316727439188,0.0,8.0,11,6,13,11,9.208752111357771,4.555555555555555,0.3170731707317073,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0.018855713,0,1
8663,58446.0,28,0,36,1.5,5,53438,2226.5833333333335,53438.0,2047,370,0.03830607432912909,0.0,9.0,11,3,16,6,9.208976442246772,3.6,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,1.0,1,2,0.019947145,0,1
8664,58446.0,76,0,45,1.875,5,64240,2676.6666666666665,64240.0,0,0,0.0,0.0,9.0,9,10,14,12,9.208976442246772,4.5,0.3111111111111111,0.0,0.0,1.0,1.0,0.0,0.0,1,2,0.010370511,0,1
8665,225048.0,60,0,36,1.5,6,58057,2419.0416666666665,58057.0,861,155,0.014830253027197409,0.0,11.0,10,11,12,3,9.209105609971243,3.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1,4,0.017871054,0,1
8666,103759.0,28,0,36,1.5,4,53255,2218.9583333333335,53255.0,1572,283,0.029518355084029668,1.0,9.0,8,11,8,9,9.210765281689262,3.6,0.3055555555555556,0.0,1.0,0.0,1.0,0.0,1.0,1,2,0.035754167,0,1
8667,0.0,3,0,1,0.041666666666666664,1,634,26.416666666666668,634.0,0,0,0.0,2.0,23.0,1,0,0,0,9.210915206727025,0.041666666666666664,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0.1242482,0,0
8668,80474.0,13,0,11,0.4583333333333333,5,16979,707.4583333333334,16979.0,0,0,0.0,1.0,18.0,2,2,1,6,9.21145375193862,0.5789473684210527,0.5454545454545454,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.08487165,0,0
8669,86414.0,57,0,43,1.7916666666666667,6,75339,3139.125,75339.0,1976,355,0.026228115584225966,0.0,9.0,11,16,9,7,9.211842243602172,4.3,0.37209302325581395,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.019986194,0,1
8670,0.0,22,0,37,1.5416666666666667,5,57059,2377.4583333333335,57059.0,0,0,0.0,0.0,11.0,9,8,11,9,9.211845239095453,3.0833333333333335,0.2972972972972973,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0.021426255,0,1
8671,0.0,76,0,40,1.6666666666666667,6,57207,2383.625,57207.0,815,146,0.014246508294439492,0.0,9.0,4,10,17,9,9.211845239095453,4.0,0.425,0.0,0.0,1.0,1.0,0.0,1.0,1,1,0.0095369695,0,1
8672,77934.0,14,0,15,0.625,6,25982,1082.5833333333333,25982.0,0,0,0.0,2.0,19.0,4,0,7,4,9.212067878976367,0.75,0.4666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.27876917,0,0
8673,74490.0,42,0,54,2.25,6,83565,3481.875,83565.0,748,135,0.008951115897804104,0.0,7.0,13,11,21,9,9.215356768792297,6.75,0.3888888888888889,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.02239973,0,1
8674,129347.0,43,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,9.215780547351464,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,4,0.9961802,1,0
8675,129347.0,26,1,14,0.5833333333333334,4,16462,685.9166666666666,16462.0,532,96,0.03231685092941319,18.0,19.0,0,9,2,3,9.215780547351464,0.7,0.6428571428571429,0.0,0.0,1.0,1.0,0.0,1.0,1,4,0.98431027,1,0
8676,0.0,20,1,19,0.7916666666666666,6,25200,1050.0,25200.0,603,109,0.023928571428571428,12.0,18.0,9,0,7,3,9.216296598389327,1.0,0.47368421052631576,0.0,0.0,1.0,1.0,0.0,1.0,1,1,0.9683796,1,0
8677,46863.0,5,0,15,0.625,5,22072,919.6666666666666,22072.0,0,0,0.0,0.0,20.0,6,0,4,5,9.216879942298025,0.7142857142857143,0.4,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.021646695,0,0
8678,75891.0,47,0,50,2.0833333333333335,6,77278,3219.9166666666665,77278.0,547,98,0.007078340536763374,0.0,7.0,14,11,15,10,9.218753878955905,6.25,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1,3,0.025439335,0,1
8679,75891.0,29,0,57,2.375,6,99522,4146.75,99522.0,0,0,0.0,0.0,3.0,12,14,17,14,9.218753878955905,14.25,0.2982456140350877,1.0,0.0,0.0,1.0,0.0,1.0,1,3,0.03011658,0,1
8680,75891.0,30,0,37,1.5416666666666667,5,58009,2417.0416666666665,58009.0,804,145,0.013859918288541433,4.0,10.0,4,8,15,10,9.218753878955905,3.3636363636363638,0.40540540540540543,1.0,0.0,0.0,1.0,0.0,0.0,1,3,0.457808,0,1
8681,75891.0,71,0,36,1.5,5,57227,2384.4583333333335,57227.0,1037,187,0.018120817096824924,0.0,10.0,11,5,9,11,9.218753878955905,3.272727272727273,0.3055555555555556,0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.013079116,0,1
8682,75891.0,13,0,26,1.0833333333333333,4,41600,1733.3333333333333,41600.0,1331,240,0.03199519230769231,0.0,13.0,7,8,6,5,9.218753878955905,1.8571428571428572,0.3076923076923077,0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.021007637,0,1
8683,67762.0,34,0,65,2.7083333333333335,6,97792,4074.6666666666665,97792.0,1136,204,0.011616492146596859,0.0,4.0,20,10,24,11,9.220160991446896,13.0,0.36923076923076925,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.022233417,0,1
8684,84837.0,29,0,33,1.375,6,44573,1857.2083333333333,44573.0,0,0,0.0,0.0,9.0,4,8,17,4,9.220750992919216,3.3,0.5151515151515151,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.029807381,0,1
8685,66055.0,48,0,42,1.75,5,70209,2925.375,70209.0,2071,373,0.029497642752353687,2.0,10.0,11,8,16,7,9.220751982562108,3.8181818181818183,0.38095238095238093,0.0,0.0,1.0,1.0,0.0,0.0,1,2,0.088682346,0,1
8686,102525.0,30,0,36,1.5,5,53725,2238.5416666666665,53725.0,0,0,0.0,0.0,11.0,3,11,9,13,9.221474160682613,3.0,0.3611111111111111,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.023027377,0,1
8687,86057.0,36,0,37,1.5416666666666667,5,60050,2502.0833333333335,60050.0,0,0,0.0,3.0,11.0,5,9,10,13,9.22187261925635,3.0833333333333335,0.35135135135135137,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.19679335,0,1
8688,0.0,66,0,38,1.5833333333333333,5,53741,2239.2083333333335,53741.0,526,95,0.00978768537987756,0.0,10.0,9,4,15,10,9.223306941483827,3.4545454545454546,0.39473684210526316,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0.020655073,0,1
8689,75250.0,2,0,6,0.25,4,13276,553.1666666666666,13276.0,0,0,0.0,0.0,22.0,2,0,0,4,9.22344710229391,0.2608695652173913,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0.022734184,0,0
8690,75590.0,37,0,35,1.4583333333333333,5,54320,2263.3333333333335,54320.0,3393,611,0.06246318114874816,0.0,11.0,7,10,14,4,9.224766808717655,2.9166666666666665,0.4,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0.017195273,0,1
8691,64526.0,79,0,53,2.2083333333333335,5,74489,3103.7083333333335,74489.0,785,141,0.010538468767200526,0.0,5.0,14,18,14,7,9.224878184030397,8.833333333333334,0.33962264150943394,0.0,0.0,1.0,1.0,0.0,1.0,1,2,0.009094116,0,1
8692,51277.0,9,0,68,6.181818181818182,24,104044,9458.545454545454,156066.0,0,0,0.0,0.0,4.0,16,4,36,12,7.995212244418617,13.6,0.5294117647058824,1.0,1.0,0.0,0.0,0.0,0.0,1,2,0.1217173,0,2
8693,64730.0,54,0,45,1.875,5,71620,2984.1666666666665,71620.0,1131,204,0.01579167830215024,2.0,7.0,12,17,9,7,9.225171839980074,5.625,0.37777777777777777,1.0,0.0,0.0,1.0,0.0,1.0,1,2,0.09229999,0,1
8694,52947.0,62,0,45,1.875,6,64656,2694.0,64656.0,1630,293,0.025210343974263798,0.0,8.0,12,10,12,11,9.225849481576953,5.0,0.26666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1,2,0.017288238,0,1
8695,57887.0,76,0,32,1.3333333333333333,6,50309,2096.2083333333335,50309.0,1249,225,0.024826571786360295,2.0,10.0,8,4,15,5,9.22712570672197,2.909090909090909,0.46875,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.040868632,0,1
8696,83276.0,11,0,24,1.0,5,36439,1518.2916666666667,36439.0,1009,182,0.027690112242377673,0.0,15.0,6,6,6,6,9.227427551071882,1.5,0.25,0.0,0.0,0.0,1.0,0.0,1.0,1,2,0.031112252,0,1
8697,0.0,46,0,45,1.875,6,64928,2705.3333333333335,64928.0,0,0,0.0,1.0,7.0,6,8,23,8,9.227810870207444,5.625,0.5111111111111111,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0.06208349,0,1
8698,83773.0,53,0,41,1.7083333333333333,6,54941,2289.2083333333335,54941.0,2007,361,0.036530095921078976,1.0,11.0,1,9,23,8,9.228251014519003,3.4166666666666665,0.5609756097560976,0.0,1.0,0.0,1.0,0.0,0.0,1,3,0.04960179,0,1
8699,83773.0,0,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,9.228251014519003,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3,0.99575233,1,0
8700,83773.0,59,0,34,1.4166666666666667,6,42894,1787.25,42894.0,1430,257,0.033337995990115166,0.0,11.0,5,11,15,3,9.228251014519003,2.8333333333333335,0.4411764705882353,0.0,1.0,0.0,1.0,0.0,0.0,1,3,0.021668212,0,1
8701,47360.0,55,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,9.229630122675603,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.9961802,1,0
8702,0.0,67,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,9.229859625792557,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0.9961802,1,0
8703,0.0,57,0,46,1.9166666666666667,7,59939,2497.4583333333335,59939.0,332,60,0.005538964614024258,0.0,9.0,12,6,24,4,9.229859625792557,4.6,0.5217391304347826,0.0,0.0,1.0,1.0,0.0,1.0,1,1,0.031401265,0,1
8704,57870.0,24,1,26,1.0833333333333333,6,30066,1252.75,30066.0,430,77,0.01430186922104703,15.0,17.0,4,10,12,0,9.231116055111702,1.4444444444444444,0.46153846153846156,0.0,1.0,0.0,1.0,0.0,1.0,1,2,0.9744572,1,0
8705,57870.0,54,0,39,1.625,5,57922,2413.4166666666665,57922.0,0,0,0.0,0.0,8.0,7,9,13,10,9.231116055111702,4.333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.020381479,0,1
8706,57870.0,45,0,29,1.2083333333333333,3,41891,1745.4583333333333,41891.0,2104,379,0.050225585447948244,0.0,8.0,8,9,5,7,9.231116055111702,3.2222222222222223,0.3103448275862069,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.018141594,0,1
8707,57870.0,41,0,39,1.625,4,72414,3017.25,72414.0,0,0,0.0,1.0,9.0,10,11,9,9,9.231116055111702,3.9,0.28205128205128205,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.04275462,0,1
8708,57870.0,67,0,23,0.9583333333333334,4,38223,1592.625,38223.0,666,120,0.01742406404520838,1.0,13.0,11,3,9,0,9.231116055111702,1.6428571428571428,0.4782608695652174,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.0913556,0,1
8709,58665.0,68,1,6,0.25,3,9096,379.0,9096.0,0,0,0.0,21.0,22.0,0,3,0,3,9.231124870020652,0.2608695652173913,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1,2,0.9840694,1,0
8710,63910.0,19,0,34,1.4166666666666667,6,54855,2285.625,54855.0,1384,249,0.02523015221948774,0.0,11.0,4,5,16,9,9.231213994179969,2.8333333333333335,0.47058823529411764,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.027297055,0,1
8711,75869.0,25,1,5,0.20833333333333334,4,10276,428.1666666666667,10276.0,467,84,0.04544569871545348,21.0,22.0,0,4,0,1,9.231611528298723,0.21739130434782608,0.8,1.0,1.0,0.0,1.0,0.0,1.0,1,2,0.98432565,1,0
8712,66205.0,68,0,28,1.1666666666666667,5,35451,1477.125,35451.0,0,0,0.0,0.0,13.0,5,5,8,10,9.233456132232021,2.0,0.35714285714285715,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0.02132757,0,1
8713,0.0,56,0,48,2.0,7,81674,3403.0833333333335,81674.0,2447,441,0.029960574968778315,0.0,8.0,12,5,19,12,9.234389850971203,5.333333333333333,0.3958333333333333,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0.01975231,0,1
8714,0.0,44,0,29,1.2083333333333333,5,47342,1972.5833333333333,47342.0,0,0,0.0,4.0,13.0,2,10,14,3,9.234568486460107,2.0714285714285716,0.4827586206896552,0.0,0.0,1.0,1.0,0.0,1.0,1,1,0.5451575,1,1
8715,0.0,54,0,47,1.9583333333333333,6,65688,2737.0,65688.0,1031,186,0.015695408598221897,1.0,8.0,15,6,17,9,9.235696179238492,5.222222222222222,0.3617021276595745,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0.036662888,0,1
8716,75918.0,7,0,6,0.25,3,7915,329.7916666666667,7915.0,0,0,0.0,1.0,21.0,3,0,3,0,9.237333750407945,0.2727272727272727,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1,2,0.062945336,0,0
8717,85808.0,57,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,9.238131593549557,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.9961802,1,0
8718,102401.0,15,0,24,1.0,5,32508,1354.5,32508.0,1473,265,0.045311923218899965,0.0,14.0,3,6,5,10,9.238920054259486,1.6,0.4166666666666667,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.027902935,0,1
8719,79342.0,0,0,40,1.6666666666666667,6,41364,1723.5,41364.0,330,59,0.007977951842181608,2.0,11.0,5,13,15,7,9.239839949162988,3.3333333333333335,0.375,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.086296365,0,1
8720,104906.0,41,0,57,2.375,6,85228,3551.1666666666665,85228.0,2204,397,0.025860045994274182,0.0,5.0,15,11,19,12,9.241404836256038,9.5,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,1,2,0.021481689,0,1
8721,81032.0,0,1,0,0.0,0,0,0.0,0.0,0,0,0.0,24.0,24.0,0,0,0,0,9.243833173458219,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.99575233,1,0
8722,81032.0,76,0,33,1.375,5,45240,1885.0,45240.0,1822,328,0.040274093722369585,1.0,11.0,11,3,12,7,9.243833173458219,2.75,0.36363636363636365,0.0,1.0,0.0,1.0,0.0,1.0,1,2,0.013728748,0,1
8723,61822.0,76,0,30,1.25,4,47844,1993.5,47844.0,1233,222,0.02577125658389767,4.0,12.0,7,7,14,2,9.243916337321053,2.3076923076923075,0.4666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,1,2,0.05742355,0,1
8724,56965.0,35,0,35,1.4583333333333333,6,56454,2352.25,56454.0,1308,235,0.023169305983632694,0.0,9.0,7,7,13,8,9.24464614194464,3.5,0.37142857142857144,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.018751761,0,1
8725,70495.0,40,0,39,1.625,5,69747,2906.125,69747.0,429,77,0.006150802185040217,1.0,10.0,14,8,12,5,9.245575267686837,3.5454545454545454,0.358974358974359,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.040699907,0,1
8726,60184.0,9,0,68,6.181818181818182,24,98974,8997.636363636364,148461.0,716,129,0.004822815419537791,0.0,4.0,6,1,52,9,8.026349917357479,13.6,0.7647058823529411,0.0,1.0,0.0,0.0,0.0,0.0,1,2,0.109510995,0,2
8727,93800.0,50,1,33,1.375,5,42345,1764.375,42345.0,1597,288,0.03771401582241115,5.0,9.0,7,7,15,4,9.24570944631354,3.3,0.45454545454545453,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0.62389594,1,1
8728,0.0,15,0,19,0.7916666666666666,4,22164,923.5,22164.0,0,0,0.0,0.0,15.0,4,7,1,7,9.247479111633647,1.1875,0.3684210526315789,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0.042283885,0,0
8729,55923.0,65,0,32,1.3333333333333333,5,49103,2045.9583333333333,49103.0,332,60,0.006761297680386127,1.0,8.0,12,4,10,6,9.247961729919412,3.5555555555555554,0.375,0.0,1.0,0.0,1.0,0.0,1.0,1,2,0.03750538,0,1
8730,75548.0,44,0,34,1.4166666666666667,5,47949,1997.875,47949.0,1722,311,0.03591315773008822,0.0,8.0,7,11,7,9,9.247973286783033,3.7777777777777777,0.3235294117647059,1.0,0.0,0.0,1.0,0.0,0.0,1,3,0.018234966,0,1
8731,76706.0,16,0,34,1.4166666666666667,6,38503,1604.2916666666667,38503.0,0,0,0.0,1.0,12.0,12,6,11,5,9.248555772279488,2.6153846153846154,0.35294117647058826,0.0,0.0,1.0,1.0,0.0,0.0,1,2,0.036878128,0,1
8732,47715.0,8,0,27,2.4545454545454546,12,44225,4020.4545454545455,66337.5,432,78,0.006512153759185981,0.0,7.0,2,12,4,9,8.038353841908094,3.375,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0.28269306,0,1
8733,100322.0,3,0,8,0.3333333333333333,5,18181,757.5416666666666,18181.0,0,0,0.0,0.0,22.0,3,0,0,5,9.24898014718692,0.34782608695652173,0.625,0.0,1.0,0.0,1.0,0.0,0.0,1,2,0.022734184,0,0
8734,48445.0,34,0,31,1.2916666666666667,5,45297,1887.375,45297.0,532,96,0.011744707154999227,4.0,13.0,2,15,8,6,9.24911483172707,2.2142857142857144,0.4838709677419355,1.0,1.0,0.0,1.0,0.0,1.0,1,2,0.53393555,1,1
